File_Name,Speaker,Utterance_id,Words,Word_Syllable_Count,Syllable,Syllable_Phones,Syllable_Index,Syllable_position,Word_Index_in_Utt,Word_Index_Reversed,Phrase_Position,Is_Interrogative,Is_Exclamative,Preceded_by_Silence,Followed_by_Silence,Syllable_Start,Syllable_End,Syllable_Duration,Vowel,Start_Time,Quartile_2,End_Time,Duration,Intensity_Q2,Pitch_Q2,F1_mid,F2_mid,Spectral_Tilt_DB,Utterance_Start,Utterance_End,Utterance_Duration,Utt_Syll_Count,Pace_SPS,Matteson_Stress,Log_Duration,Log_Pitch,Log_F1,Log_F2,Duration_z,Pitch_z,Intensity_Q2_z,Spectral_Tilt_DB_z,F1_z,F2_z,Pace_SPS_z,Syllable_position_z,Syllable_Index_z,Word_Index_in_Utt_z,Word_Index_Reversed_z
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_71,pgiwakatanru,5,nru,n d ɨ,4,0,1,0,final,False,False,False,True,237.43,237.48,0.05,ɨ,237.46,237.47,237.48,0.02,77.3922,144.1281,320.4701,2477.3764,-22.594,236.95,237.48,0.53,7,13.2075,Unstressed,-3.912,4.9707,5.7698,7.815,-0.6116,0.1346,-0.4741,-0.6403,-0.892,1.4976,3.7863,-1.137,1.3948,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,rixanu,3,ri,r i,0,2,1,4,medial,False,False,False,False,237.63,237.66,0.03,i,237.64,237.65,237.66,0.02,77.8825,119.4375,473.7517,1310.2852,-13.9453,237.6,243.41,5.81,22,3.7866,Unstressed,-3.912,4.7828,6.1607,7.178,-0.6116,-1.1618,-0.3993,0.9867,0.2343,-0.6428,-0.5087,0.0437,-0.89,-0.4275,1.9632
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,rixanu,3,nu,n ɨ,2,0,1,4,medial,False,False,False,True,237.7,237.74,0.04,ɨ,237.72,237.73,237.74,0.02,65.6296,123.9434,550.7982,1432.6587,-6.4261,237.6,243.41,5.81,22,3.7866,Unstressed,-3.912,4.8198,6.3114,7.2673,-0.6116,-0.9063,-2.2675,2.4011,0.6685,-0.3427,-0.5087,-1.137,0.2524,-0.4275,1.9632
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,gognetkakanna,5,go,h o,0,4,3,2,medial,False,False,True,False,240.33,240.54,0.21,o,240.34,240.44,240.54,0.2,78.3656,141.0694,615.4443,1530.1244,-22.9187,237.6,243.41,5.81,22,3.7866,Secondary_stress,-1.6094,4.9493,6.4223,7.3331,1.857,-0.0134,-0.3257,-0.7014,0.9883,-0.1216,-0.5087,1.2243,-0.89,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,gognetkakanna,5,gne,h n e,1,3,3,2,medial,False,False,False,False,240.54,240.7,0.16,e,240.57,240.635,240.7,0.13,78.6179,124.7773,489.3409,1881.3314,-8.1185,237.6,243.41,5.81,22,3.7866,Unstressed,-2.0402,4.8265,6.1931,7.5397,1.3951,-0.8601,-0.2872,2.0828,0.3276,0.5728,-0.5087,0.634,-0.3188,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,gognetkakanna,5,ka,k a,3,1,3,2,medial,False,False,False,False,240.76,240.8,0.04,a,240.78,240.79,240.8,0.02,63.8715,125.3716,512.0379,2005.7202,-15.4371,237.6,243.41,5.81,22,3.7866,Primary_stress,-3.912,4.8313,6.2384,7.6038,-0.6116,-0.8273,-2.5355,0.706,0.4582,0.7879,-0.5087,-0.5466,0.8236,0.8899,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,rayinerutene,6,ra,r a,0,5,4,1,midfinal,False,False,True,False,242.36,242.39,0.03,a,242.37,242.38,242.39,0.02,79.9068,140.0344,426.2073,2049.7695,-12.5856,237.6,243.41,5.81,22,3.7866,Secondary_stress,-3.912,4.9419,6.0549,7.6255,-0.6116,-0.0642,-0.0907,1.2424,-0.0704,0.8609,-0.5087,1.8147,-0.89,1.5486,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,rayinerutene,6,yi,j i,1,4,4,1,midfinal,False,False,False,False,242.39,242.43,0.04,i,242.41,242.42,242.43,0.02,73.2433,137.4061,330.0254,2009.7588,-15.1391,237.6,243.41,5.81,22,3.7866,Unstressed,-3.912,4.9229,5.7992,7.6058,-0.6116,-0.1949,-1.1066,0.7621,-0.8074,0.7947,-0.5087,1.2243,-0.3188,1.5486,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,rayinerutene,6,ne,n e,2,3,4,1,midfinal,False,False,False,False,242.43,242.59,0.16,e,242.45,242.52,242.59,0.14,80.2821,137.5249,545.7335,2035.7982,-8.6049,237.6,243.41,5.81,22,3.7866,Secondary_stress,-1.9661,4.9238,6.3021,7.6186,1.4746,-0.1889,-0.0335,1.9913,0.6419,0.8379,-0.5087,0.634,0.2524,1.5486,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,rayinerutene,6,ne,n e,5,0,4,1,midfinal,False,False,False,False,242.66,242.73,0.07,e,242.68,242.705,242.73,0.05,77.8975,148.0022,358.1206,1301.1895,-18.1776,237.6,243.41,5.81,22,3.7866,Unstressed,-2.9957,4.9972,5.8809,7.171,0.3707,0.3177,-0.397,0.1905,-0.5719,-0.6662,-0.5087,-1.137,1.966,1.5486,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,mukochireyna,5,mu,m ɨ,0,4,5,0,final,False,False,False,False,242.73,242.77,0.04,ɨ,242.75,242.76,242.77,0.02,74.6624,137.1594,344.9513,1526.9724,-15.4877,237.6,243.41,5.81,22,3.7866,Secondary_stress,-3.912,4.9211,5.8434,7.331,-0.6116,-0.2073,-0.8903,0.6965,-0.6799,-0.1285,-0.5087,1.2243,-0.89,2.2074,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,mukochireyna,5,ko,k o,1,3,5,0,final,False,False,False,False,242.77,242.96,0.19,o,242.9,242.93,242.96,0.06,80.5318,130.5946,468.9437,1220.2531,-11.9017,237.6,243.41,5.81,22,3.7866,Unstressed,-2.8134,4.8721,6.1505,7.1068,0.5662,-0.5457,0.0046,1.3711,0.2049,-0.882,-0.5087,0.634,-0.3188,2.2074,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,mukochireyna,5,chi,tʃ i,2,2,5,0,final,False,False,False,False,242.96,243.32,0.36,i,243.09,243.205,243.32,0.23,79.5016,141.7294,347.5706,1941.6871,-13.7343,237.6,243.41,5.81,22,3.7866,Unstressed,-1.4697,4.9539,5.851,7.5713,2.0068,0.0189,-0.1525,1.0263,-0.6581,0.6789,-0.5087,0.0437,0.2524,2.2074,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,mukochireyna,5,re,r e,3,1,5,0,final,False,False,False,False,243.32,243.35,0.03,e,243.33,243.34,243.35,0.02,79.5213,132.4029,391.9356,2079.1086,-10.4795,237.6,243.41,5.81,22,3.7866,Primary_stress,-3.912,4.8858,5.9711,7.6397,-0.6116,-0.4508,-0.1495,1.6386,-0.312,0.9087,-0.5087,-0.5466,0.8236,2.2074,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_01,Matiyo_1_text_utt_72,mukochireyna,5,yna,j n a,4,0,5,0,final,False,False,False,True,243.35,243.41,0.06,a,243.39,243.4,243.41,0.02,77.8973,113.612,355.2288,2170.3803,-15.2491,237.6,243.41,5.81,22,3.7866,Unstressed,-3.912,4.7328,5.8728,7.6827,-0.6116,-1.5069,-0.3971,0.7414,-0.5953,1.0531,-0.5087,-1.137,1.3948,2.2074,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,pejnuruko,4,pe,p e,0,3,0,6,initial,False,False,True,False,244.28,244.42,0.14,e,244.3,244.36,244.42,0.12,85.1295,136.1298,471.8091,2018.1713,-19.0016,244.28,249.56,5.28,23,4.3561,Secondary_stress,-2.1203,4.9136,6.1566,7.6099,1.3093,-0.2593,0.7056,0.0355,0.2225,0.8087,-0.2491,0.634,-0.89,-1.0863,3.4659
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,pejnuruko,4,jnu,ç n ɨ,1,2,0,6,initial,False,False,False,False,244.42,244.68,0.26,ɨ,244.57,244.625,244.68,0.11,82.4226,139.7457,441.4766,1727.9205,-18.137,244.28,249.56,5.28,23,4.3561,Unstressed,-2.2073,4.9398,6.0901,7.4547,1.216,-0.0784,0.2929,0.1981,0.031,0.2869,-0.2491,0.0437,-0.3188,-1.0863,3.4659
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,pejnuruko,4,ru,r ɨ,2,1,0,6,initial,False,False,False,False,244.68,244.83,0.15,ɨ,244.69,244.76,244.83,0.14,86.3514,168.8314,367.2392,1684.2246,-19.4831,244.28,249.56,5.28,23,4.3561,Primary_stress,-1.9661,5.1289,5.906,7.4291,1.4746,1.2261,0.8919,-0.0551,-0.4995,0.2009,-0.2491,-0.5466,0.2524,-1.0863,3.4659
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,pejnuruko,4,ko,k o,3,0,0,6,initial,False,False,False,False,244.83,245.03,0.2,o,244.95,244.99,245.03,0.08,85.9022,158.2247,429.2661,949.0308,-23.2607,244.28,249.56,5.28,23,4.3561,Unstressed,-2.5257,5.064,6.0621,6.8554,0.8746,0.7785,0.8234,-0.7657,-0.0498,-1.7267,-0.2491,-1.137,0.8236,-1.0863,3.4659
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,wane,2,wa,w a,0,1,2,4,medial,False,False,True,False,245.33,245.52,0.19,a,245.5,245.51,245.52,0.02,84.0346,152.5387,702.1284,1717.4343,-14.5574,244.28,249.56,5.28,23,4.3561,Primary_stress,-3.912,5.0274,6.5541,7.4486,-0.6116,0.526,0.5387,0.8715,1.368,0.2665,-0.2491,-0.5466,-0.89,0.2312,1.9632
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,wane,2,ne,n e,1,0,2,4,medial,False,False,False,True,245.52,245.56,0.04,e,245.54,245.55,245.56,0.02,81.0522,158.8965,313.5805,1669.0345,-26.2839,244.28,249.56,5.28,23,4.3561,Unstressed,-3.912,5.0683,5.7481,7.42,-0.6116,0.8077,0.084,-1.3344,-0.9546,0.1704,-0.2491,-1.137,-0.3188,0.2312,1.9632
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,gixka,2,gi,h i,0,1,3,3,medial,False,False,True,False,245.85,245.88,0.03,i,245.86,245.87,245.88,0.02,81.1417,159.3103,273.7631,2032.1515,-24.7131,244.28,249.56,5.28,23,4.3561,Primary_stress,-3.912,5.0709,5.6123,7.6169,-0.6116,0.8256,0.0976,-1.0389,-1.3459,0.8319,-0.2491,-0.5466,-0.89,0.8899,1.2119
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,poyagkakikolupa,7,po,p o,0,6,4,2,medial,False,False,True,False,246.3,246.4,0.1,o,246.32,246.36,246.4,0.08,83.5132,136.2931,374.4227,947.2416,-22.6836,244.28,249.56,5.28,23,4.3561,Secondary_stress,-2.5257,4.9148,5.9254,6.8536,0.8746,-0.251,0.4592,-0.6571,-0.4437,-1.7331,-0.2491,2.405,-0.89,1.5486,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,poyagkakikolupa,7,ya,j a,1,5,4,2,medial,False,False,False,False,246.4,246.44,0.04,a,246.42,246.43,246.44,0.02,84.6387,140.5886,398.5651,2108.1886,-22.5002,244.28,249.56,5.28,23,4.3561,Unstressed,-3.912,4.9458,5.9879,7.6536,-0.6116,-0.0369,0.6308,-0.6226,-0.2636,0.9554,-0.2491,1.8147,-0.3188,1.5486,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,poyagkakikolupa,7,gka,ŋ k a,2,4,4,2,medial,False,False,False,False,246.44,246.78,0.34,a,246.76,246.77,246.78,0.02,84.9028,126.7203,515.6364,1644.3714,-20.6132,244.28,249.56,5.28,23,4.3561,Secondary_stress,-3.912,4.842,6.2454,7.4051,-0.6116,-0.7535,0.6711,-0.2677,0.4784,0.1204,-0.2491,1.2243,0.2524,1.5486,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,poyagkakikolupa,7,ki,k i,3,3,4,2,medial,False,False,False,False,246.78,246.95,0.17,i,246.89,246.92,246.95,0.06,83.7919,129.3561,327.1511,1982.9233,-24.0591,244.28,249.56,5.28,23,4.3561,Unstressed,-2.8134,4.8626,5.7904,7.5923,0.5662,-0.6114,0.5017,-0.9159,-0.8326,0.7495,-0.2491,0.634,0.8236,1.5486,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,poyagkakikolupa,7,ko,k o,4,2,4,2,medial,False,False,False,False,246.95,247.28,0.33,o,247.08,247.18,247.28,0.2,82.0577,128.0291,386.9896,1279.8333,-19.1398,244.28,249.56,5.28,23,4.3561,Unstressed,-1.6094,4.8523,5.9584,7.1545,1.857,-0.6826,0.2373,0.0095,-0.3486,-0.7218,-0.2491,0.0437,1.3948,1.5486,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,poyagkakikolupa,7,lu,l ɨ,5,1,4,2,medial,False,False,False,False,247.28,247.32,0.04,ɨ,247.3,247.31,247.32,0.02,86.6457,158.4111,369.8541,1489.489,-21.7573,244.28,249.56,5.28,23,4.3561,Primary_stress,-3.912,5.0652,5.9131,7.3062,-0.6116,0.7866,0.9368,-0.4829,-0.479,-0.212,-0.2491,-0.5466,1.966,1.5486,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,poyagkakikolupa,7,pa,p a,6,0,4,2,medial,False,False,False,True,247.32,247.36,0.04,a,247.34,247.35,247.36,0.02,70.7587,149.69,290.2759,1137.7221,-26.5721,244.28,249.56,5.28,23,4.3561,Unstressed,-3.912,5.0086,5.6708,7.0368,-0.6116,0.3959,-1.4855,-1.3886,-1.1771,-1.1173,-0.2491,-1.137,2.5372,1.5486,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,gitsrukaachi,4,gi,h i,0,3,5,1,midfinal,False,False,True,False,247.65,247.71,0.06,i,247.66,247.685,247.71,0.05,81.7039,130.1252,296.8433,1977.1146,-24.6548,244.28,249.56,5.28,23,4.3561,Secondary_stress,-2.9957,4.8685,5.6932,7.5894,0.3707,-0.5705,0.1833,-1.028,-1.1127,0.7397,-0.2491,0.634,-0.89,2.2074,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,gitsrukaachi,4,tsru,ts r ɨ,1,2,5,1,midfinal,False,False,False,False,247.71,247.92,0.21,ɨ,247.73,247.825,247.92,0.19,84.9074,135.7429,389.179,1642.3684,-25.1492,244.28,249.56,5.28,23,4.3561,Unstressed,-1.6607,4.9108,5.964,7.4039,1.802,-0.2789,0.6718,-1.121,-0.3323,0.1163,-0.2491,0.0437,-0.3188,2.2074,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,gitsrukaachi,4,kaa,k a,2,1,5,1,midfinal,False,False,False,False,247.92,247.96,0.04,a,247.94,247.95,247.96,0.02,65.632,115.9678,270.2934,2049.1885,-22.9671,244.28,249.56,5.28,23,4.3561,Primary_stress,-3.912,4.7533,5.5995,7.6252,-0.6116,-1.3653,-2.2671,-0.7105,-1.3827,0.86,-0.2491,-0.5466,0.2524,2.2074,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_73,tokanu,3,to,t o,0,2,6,0,final,False,False,True,False,248.39,248.51,0.12,o,248.41,248.46,248.51,0.1,80.1691,111.3996,390.4482,788.4154,-22.8018,244.28,249.56,5.28,23,4.3561,Unstressed,-2.3026,4.7131,5.9673,6.67,1.1139,-1.6425,-0.0507,-0.6794,-0.3229,-2.3498,-0.2491,0.0437,-0.89,2.8661,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_74,tokanchi,3,to,t o,0,2,0,1,midfinal,False,False,False,False,249.56,249.68,0.12,o,249.58,249.63,249.68,0.1,82.1366,128.0153,381.9172,775.9884,-26.8082,249.56,251.11,1.55,10,6.4516,Unstressed,-2.3026,4.8521,5.9452,6.6541,1.1139,-0.6833,0.2493,-1.433,-0.3866,-2.4032,0.7063,0.0437,-0.89,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_74,tokanchi,3,ka,k a,1,1,0,1,midfinal,False,False,False,False,249.68,249.89,0.21,a,249.87,249.88,249.89,0.02,82.6008,157.6843,395.7486,1619.8544,-21.355,249.56,251.11,1.55,10,6.4516,Primary_stress,-3.912,5.0606,5.9808,7.3901,-0.6116,0.7549,0.3201,-0.4072,-0.2841,0.0699,0.7063,-0.5466,-0.3188,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_74,tokanchi,3,nchi,n tʃ i,2,0,0,1,midfinal,False,False,False,True,249.89,249.95,0.06,i,249.93,249.94,249.95,0.02,75.312,149.7043,289.4927,1953.6173,-26.4355,249.56,251.11,1.55,10,6.4516,Unstressed,-3.912,5.0087,5.6681,7.5774,-0.6116,0.3966,-0.7912,-1.3629,-1.1849,0.6995,0.7063,-1.137,0.2524,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_74,geneklewatachriya,7,ge,h e,0,6,1,0,final,False,False,True,False,250.09,250.23,0.14,e,250.21,250.22,250.23,0.02,84.0335,145.6151,530.7489,1968.1927,-16.5438,249.56,251.11,1.55,10,6.4516,Secondary_stress,-3.912,4.981,6.2743,7.5849,-0.6116,0.2055,0.5385,0.4978,0.5617,0.7245,0.7063,2.405,-0.89,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_74,geneklewatachriya,7,ne,n e,1,5,1,0,final,False,False,False,False,250.23,250.37,0.14,e,250.25,250.31,250.37,0.12,84.0481,139.9885,526.9763,1873.0167,-16.255,249.56,251.11,1.55,10,6.4516,Unstressed,-2.1203,4.9416,6.2672,7.5353,1.3093,-0.0664,0.5407,0.5522,0.5411,0.5579,0.7063,1.8147,-0.3188,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_74,geneklewatachriya,7,kle,k l e,2,4,1,0,final,False,False,False,False,250.37,250.56,0.19,e,250.47,250.515,250.56,0.09,85.6478,136.7203,358.1104,1751.7827,-18.7642,249.56,251.11,1.55,10,6.4516,Secondary_stress,-2.4079,4.9179,5.8808,7.4684,1.0009,-0.2294,0.7846,0.0801,-0.572,0.333,0.7063,1.2243,0.2524,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_74,geneklewatachriya,7,wa,w a,3,3,1,0,final,False,False,False,False,250.56,250.98,0.42,a,250.72,250.85,250.98,0.26,82.7695,132.0954,542.7266,1406.2125,-14.4682,249.56,251.11,1.55,10,6.4516,Unstressed,-1.3471,4.8835,6.2966,7.2487,2.1382,-0.4668,0.3458,0.8883,0.626,-0.4054,0.7063,0.634,0.8236,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_74,geneklewatachriya,7,chri,tʃ r i,5,1,1,0,final,False,False,False,False,251.02,251.07,0.05,i,251.05,251.06,251.07,0.02,86.382,152.8799,355.6872,1897.6478,-21.1944,249.56,251.11,1.55,10,6.4516,Primary_stress,-3.912,5.0297,5.8741,7.5484,-0.6116,0.5414,0.8966,-0.377,-0.5916,0.6018,0.7063,-0.5466,1.966,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_74,geneklewatachriya,7,ya,j a,6,0,1,0,final,False,False,False,True,251.07,251.11,0.04,a,251.09,251.1,251.11,0.02,81.7496,147.4805,293.6022,1911.3318,-21.9736,249.56,251.11,1.55,10,6.4516,Unstressed,-3.912,4.9937,5.6822,7.5556,-0.6116,0.2933,0.1903,-0.5236,-1.1443,0.6259,0.7063,-1.137,2.5372,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_75,wane,2,wa,w a,0,1,0,1,midfinal,False,False,True,False,251.85,251.94,0.09,a,251.92,251.93,251.94,0.02,85.3112,144.9315,661.4542,1795.9945,-14.0909,251.85,252.97,1.12,4,3.5714,Primary_stress,-3.912,4.9763,6.4944,7.4933,-0.6116,0.173,0.7333,0.9593,1.196,0.4168,-0.6068,-0.5466,-0.89,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_75,wane,2,ne,n e,1,0,0,1,midfinal,False,False,False,True,251.94,251.98,0.04,e,251.96,251.97,251.98,0.02,82.5911,149.2969,315.1011,1596.7115,-24.3538,251.85,252.97,1.12,4,3.5714,Unstressed,-3.912,5.0059,5.7529,7.3757,-0.6116,0.3777,0.3186,-0.9713,-0.9407,0.0216,-0.6068,-1.137,-0.3188,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_76,sato,2,sa,s a,0,1,1,3,medial,False,False,True,False,254.18,254.22,0.04,a,254.2,254.21,254.22,0.02,63.3232,149.722,644.3512,1446.6697,-10.2501,252.97,257.6,4.63,17,3.6717,Primary_stress,-3.912,5.0088,6.4682,7.277,-0.6116,0.3974,-2.6191,1.6818,1.1205,-0.31,-0.5611,-0.5466,-0.89,-0.4275,1.2119
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_76,sato,2,to,t o,1,0,1,3,medial,False,False,False,False,254.22,254.34,0.12,o,254.24,254.29,254.34,0.1,79.4106,138.5404,548.7554,926.8754,-16.8209,252.97,257.6,4.63,17,3.6717,Unstressed,-2.3026,4.9312,6.3077,6.8318,1.1139,-0.1382,-0.1663,0.4457,0.6578,-1.8061,-0.5611,-1.137,-0.3188,-0.4275,1.2119
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_76,makloji,3,ma,m a,0,2,2,2,medial,False,False,False,False,254.34,254.38,0.04,a,254.36,254.37,254.38,0.02,77.3806,122.4616,516.0199,1082.2562,-24.496,252.97,257.6,4.63,17,3.6717,Unstressed,-3.912,4.8078,6.2461,6.9868,-0.6116,-0.9893,-0.4758,-0.9981,0.4806,-1.2853,-0.5611,0.0437,-0.89,0.2312,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_76,makloji,3,klo,k l o,1,1,2,2,medial,False,False,False,False,254.38,254.82,0.44,o,254.63,254.725,254.82,0.19,79.0256,141.1148,421.2394,1029.5479,-16.137,252.97,257.6,4.63,17,3.6717,Primary_stress,-1.6607,4.9496,6.0432,6.9369,1.802,-0.0111,-0.225,0.5744,-0.1042,-1.4531,-0.5611,-0.5466,-0.3188,0.2312,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_76,makloji,3,ji,ç i,2,0,2,2,medial,False,False,False,True,254.82,254.92,0.1,i,254.9,254.91,254.92,0.02,64.5662,149.9424,627.2072,1977.8863,-10.1537,252.97,257.6,4.63,17,3.6717,Unstressed,-3.912,5.0103,6.4413,7.5898,-0.6116,0.4075,-2.4296,1.6999,1.0428,0.741,-0.5611,-1.137,0.2524,0.2312,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_76,mapnokatowa,5,ma,m a,0,4,3,1,midfinal,False,False,True,False,255.62,255.66,0.04,a,255.64,255.65,255.66,0.02,75.8222,88.7122,572.6292,1346.252,-10.5931,252.97,257.6,4.63,17,3.6717,Secondary_stress,-3.912,4.4854,6.3502,7.2051,-0.6116,-3.2137,-0.7134,1.6173,0.7805,-0.5518,-0.5611,1.2243,-0.89,0.8899,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_76,mapnokatowa,5,to,t o,3,1,3,1,midfinal,False,False,False,False,255.76,255.92,0.16,o,255.78,255.85,255.92,0.14,80.2831,126.0727,491.0011,926.6279,-17.2666,252.97,257.6,4.63,17,3.6717,Primary_stress,-1.9661,4.8369,6.1964,6.8316,1.4746,-0.7888,-0.0333,0.3619,0.3374,-1.807,-0.5611,-0.5466,0.8236,0.8899,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_77,toturu,3,to,t o,0,2,0,1,midfinal,False,False,False,False,257.6,257.73,0.13,o,257.62,257.675,257.73,0.11,79.9885,115.3814,453.3212,927.306,-22.4132,257.6,259.12,1.52,10,6.5789,Unstressed,-2.2073,4.7482,6.1166,6.8323,1.216,-1.4002,-0.0782,-0.6063,0.1073,-1.8045,0.7643,0.0437,-0.89,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_77,toturu,3,tu,t ɨ,1,1,0,1,midfinal,False,False,False,False,257.73,257.77,0.04,ɨ,257.75,257.76,257.77,0.02,64.2726,115.4325,404.7287,1182.3094,-19.0782,257.6,259.12,1.52,10,6.5789,Primary_stress,-3.912,4.7487,6.0032,7.0752,-0.6116,-1.3972,-2.4744,0.0211,-0.2194,-0.9882,0.7643,-0.5466,-0.3188,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_77,toturu,3,ru,r ɨ,2,0,0,1,midfinal,False,False,False,True,257.77,257.8,0.03,ɨ,257.78,257.79,257.8,0.02,61.0194,114.418,442.3227,1219.5373,-19.5314,257.6,259.12,1.52,10,6.5789,Unstressed,-3.912,4.7399,6.092,7.1062,-0.6116,-1.4581,-2.9704,-0.0642,0.0365,-0.884,0.7643,-1.137,0.2524,-1.0863,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_77,tushpakawgenetanu,7,tu,t ɨ,0,6,1,0,final,False,False,True,False,258.69,258.73,0.04,ɨ,258.71,258.72,258.73,0.02,76.719,105.9133,459.2197,1799.4175,-9.2802,257.6,259.12,1.52,10,6.5789,Secondary_stress,-3.912,4.6626,6.1295,7.4952,-0.6116,-1.991,-0.5767,1.8642,0.1445,0.4232,0.7643,2.405,-0.89,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_00,Matiyo_1_text_utt_77,tushpakawgenetanu,7,shpa,ʃ p a,1,5,1,0,final,False,False,False,False,258.73,258.78,0.05,a,258.76,258.77,258.78,0.02,73.5763,109.3723,410.5113,1842.5378,-16.0329,257.6,259.12,1.52,10,6.5789,Unstressed,-3.912,4.6948,6.0174,7.5189,-0.6116,-1.7693,-1.0559,0.5939,-0.1785,0.5028,0.7643,1.8147,-0.3188,-0.4275,-1.042
